Fecha;Usuario;ID;Acceso;Descripción;IP
2024/07/01 13:05:30;#2134 - CONCEPT VIS TRADING S.L;3690923;OK;Login userID: 2134;188.26.215.101
2024/07/01 13:05:28;#2134 - CONCEPT VIS TRADING S.L;3690922;OK;Login userID: 2134;188.26.215.101
2024/07/01 13:05:18;#14786 - JGORBE SANDRA;3690921;OK;Visualizar presupuesto para el diseño con id: 72382;46.26.254.5
2024/07/01 13:05:16;#0 - null;3690920;CONN;(Sesiones activas 61) Sesión conectada ;-1
2024/07/01 13:05:12;#0 - null;3690919;CONN;(Sesiones activas 60) Sesión conectada ;-1
2024/07/01 13:04:52;#0 - null;3690918;CONN;(Sesiones activas 59) Sesión conectada ;-1
2024/07/01 13:04:05;#1091 - CARLOS GALAN BERMUDEZ;3690917;CONN;(Sesiones activas 58) Sesión desconectada ;83.33.191.165
2024/07/01 13:04:05;#1091 - CARLOS GALAN BERMUDEZ;3690916;OK;Duración de la sesión:  61.411865 minutos;83.33.191.165
2024/07/01 13:04:05;#1091 - CARLOS GALAN BERMUDEZ;3690915;OK;Logout userID: 1091;83.33.191.165
2024/07/01 13:04:05;#14956 - ANA MOLINERO DE CARLOS;3690914;CONN;(Sesiones activas 59) Sesión desconectada ;85.85.76.50
2024/07/01 13:04:05;#14956 - ANA MOLINERO DE CARLOS;3690913;OK;Duración de la sesión:  61.177532 minutos;85.85.76.50
2024/07/01 13:04:05;#14956 - ANA MOLINERO DE CARLOS;3690912;OK;Logout userID: 14956;85.85.76.50
2024/07/01 13:03:48;#15012 - EL CORTE INGLES CASTELLON DE LA PLANA;3690911;OK;Añadida la pieza MJ4565 con id 285469 del catálogo GLICERIO CHAVES - ALAN Dormitorios en el diseño con id: -1;193.42.19.8
2024/07/01 13:03:19;#20561 - MERKAMUEBLE SEVILLA IROMERO;3690910;OK;Login userID: 20561;37.223.166.108
2024/07/01 13:03:11;#0 - null;3690909;CONN;(Sesiones activas 60) Sesión conectada ;-1
2024/07/01 13:02:47;#240 - MERKA VALLADOLID;3690908;OK;Añadida la pieza CU_CI_04 con id 4673 del catálogo Estandar en el diseño con id: 72364;46.25.86.73
2024/07/01 13:02:02;#0 - null;3690907;CONN;(Sesiones activas 59) Sesión desconectada ;-1
2024/07/01 13:01:27;#14786 - JGORBE SANDRA;3690906;OK;Añadida la pieza B-001 con id 298057 del catálogo JGORBE - Juvenil en el diseño con id: 72382;46.26.254.5
2024/07/01 13:01:16;#16117 - MUEBLES EL PARAISO 4;3690905;OK;Login userID: 16117;2.136.200.246
2024/07/01 13:01:09;#272 - MUEBLES MAYBEL;3690904;OK;Creado el diseño con id: 72383;37.29.196.131
2024/07/01 13:01:08;#0 - null;3690903;CONN;(Sesiones activas 60) Sesión conectada ;-1
2024/07/01 13:00:53;#0 - null;3690902;CONN;(Sesiones activas 59) Sesión conectada ;-1
2024/07/01 13:00:47;#0 - null;3690901;CONN;(Sesiones activas 58) Sesión conectada ;-1
2024/07/01 13:00:41;#0 - null;3690900;CONN;(Sesiones activas 57) Sesión conectada ;-1
2024/07/01 13:00:41;#14177 - MUBAK VIC;3690899;OK;Añadida la pieza ED-LPR-02 con id 4640 del catálogo Estandar en el diseño con id: 72379;185.41.97.243
2024/07/01 13:00:35;#272 - MUEBLES MAYBEL;3690898;OK;Añadida la pieza W3791 con id 354209 del catálogo APARICIO DONOSO - Area Joven en el diseño con id: -1;37.29.196.131
2024/07/01 13:00:24;#15927 - RUIZ MORAGA FRANCISCO;3690897;OK;Añadida la pieza ED-COR-03 con id 20030 del catálogo Estandar en el diseño con id: 72380;37.132.236.134
2024/07/01 13:00:00;#0 - null;3690896;CONN;(Sesiones activas 56) Sesión desconectada ;-1
2024/07/01 12:59:36;#1977 - CABRERA GARCIA EMILIO;3690895;OK;Añadida la pieza CNL53 con id 405949 del catálogo AZOR - Lider GO! en el diseño con id: -1;65.20.103.161
2024/07/01 12:59:23;#20273 - MARISADONLUJO;3690894;OK;Login userID: 20273;81.0.2.195
2024/07/01 12:59:18;#0 - null;3690893;CONN;(Sesiones activas 57) Sesión conectada ;-1
2024/07/01 12:58:45;#1977 - CABRERA GARCIA EMILIO;3690892;OK;Añadida la pieza CNL84 con id 405092 del catálogo AZOR - Lider GO! en el diseño con id: -1;65.20.103.161
2024/07/01 12:57:57;#272 - MUEBLES MAYBEL;3690891;OK;Añadida la pieza EE-PILAR-01 con id 19883 del catálogo Estandar en el diseño con id: -1;37.29.196.131
2024/07/01 12:57:52;#240 - MERKA VALLADOLID;3690890;OK;Añadida la pieza ED-PPC-02 con id 20003 del catálogo Estandar en el diseño con id: 72364;46.25.86.73
2024/07/01 12:57:39;#272 - MUEBLES MAYBEL;3690889;OK;Añadida la pieza EE-VCR-01 con id 19965 del catálogo Estandar en el diseño con id: -1;37.29.196.131
2024/07/01 12:57:30;#1977 - CABRERA GARCIA EMILIO;3690888;OK;Añadida la pieza CNL952 con id 407146 del catálogo AZOR - Lider GO! en el diseño con id: -1;65.20.103.161
2024/07/01 12:57:12;#272 - MUEBLES MAYBEL;3690887;OK;Añadida la pieza EE-PCI-01 con id 19939 del catálogo Estandar en el diseño con id: -1;37.29.196.131
2024/07/01 12:56:57;#240 - MERKA VALLADOLID;3690886;OK;Añadida la pieza Cuadro New York con id 18 del catálogo Estandar en el diseño con id: 72364;46.25.86.73
2024/07/01 12:56:57;#2582 - GLOBAL SOMMEIL SLL;3690885;CONN;(Sesiones activas 56) Sesión desconectada ;92.59.242.189
2024/07/01 12:56:57;#2582 - GLOBAL SOMMEIL SLL;3690884;OK;Duración de la sesión:  61.00548 minutos;92.59.242.189
2024/07/01 12:56:56;#2582 - GLOBAL SOMMEIL SLL;3690883;OK;Logout userID: 2582;92.59.242.189
2024/07/01 12:56:51;#1977 - CABRERA GARCIA EMILIO;3690882;OK;Login userID: 1977;65.20.103.161
2024/07/01 12:56:36;#0 - null;3690881;CONN;(Sesiones activas 57) Sesión conectada ;-1
2024/07/01 12:56:17;#15927 - RUIZ MORAGA FRANCISCO;3690880;OK;Añadida la pieza EE-INT-01 con id 19987 del catálogo Estandar en el diseño con id: 72380;37.132.236.134
2024/07/01 12:56:02;#240 - MERKA VALLADOLID;3690879;OK;Añadida la pieza EE-PCI-02 con id 19940 del catálogo Estandar en el diseño con id: 72364;46.25.86.73
2024/07/01 12:55:55;#0 - null;3690878;CONN;(Sesiones activas 56) Sesión desconectada ;-1
2024/07/01 12:55:55;#1949 - MUEBLES LAGO COSPEITO.S.L.;3690877;CONN;(Sesiones activas 57) Sesión desconectada ;88.16.53.218
2024/07/01 12:55:55;#1949 - MUEBLES LAGO COSPEITO.S.L.;3690876;OK;Duración de la sesión:  184.13428 minutos;88.16.53.218
2024/07/01 12:55:55;#1949 - MUEBLES LAGO COSPEITO.S.L.;3690875;OK;Logout userID: 1949;88.16.53.218
2024/07/01 12:55:55;#20522 - MUEBLES REY ASTURIAS;3690874;CONN;(Sesiones activas 58) Sesión desconectada ;95.60.141.66
2024/07/01 12:55:55;#20522 - MUEBLES REY ASTURIAS;3690873;OK;Duración de la sesión:  154.14734 minutos;95.60.141.66
2024/07/01 12:55:55;#20522 - MUEBLES REY ASTURIAS;3690872;OK;Logout userID: 20522;95.60.141.66
2024/07/01 12:55:45;#16557 - ABEGON;3690871;OK;Cargado el diseño con id: 72371;212.120.225.121
2024/07/01 12:55:32;#16557 - ABEGON;3690870;OK;Login userID: 16557;212.120.225.121
2024/07/01 12:55:30;#15927 - RUIZ MORAGA FRANCISCO;3690869;OK;Añadida la pieza EE-ENC-01 con id 19990 del catálogo Estandar en el diseño con id: 72380;37.132.236.134
2024/07/01 12:55:18;#14786 - JGORBE SANDRA;3690868;OK;Añadida la pieza SB16012_2xSB190 con id 254423 del catálogo JGORBE - Oficina en el diseño con id: 72382;46.26.254.5
2024/07/01 12:55:18;#0 - null;3690867;CONN;(Sesiones activas 59) Sesión conectada ;-1
2024/07/01 12:55:18;#20502 - ABEGON;3690866;CONN;(Sesiones activas 58) Sesión desconectada ;212.120.225.121
2024/07/01 12:55:18;#20502 - ABEGON;3690865;OK;Duración de la sesión:  0.46235 minutos;212.120.225.121
2024/07/01 12:55:18;#20502 - ABEGON;3690864;OK;Logout userID: 20502;212.120.225.121
2024/07/01 12:55:10;#20502 - ABEGON;3690863;OK;Cargado el diseño con id: 72080;212.120.225.121
2024/07/01 12:54:53;#20502 - ABEGON;3690862;OK;Login userID: 20502;212.120.225.121
2024/07/01 12:54:52;#14177 - MUBAK VIC;3690861;OK;Añadida la pieza ED-PLA-12 con id 19998 del catálogo Estandar en el diseño con id: 72379;185.41.97.243
2024/07/01 12:54:41;#0 - null;3690860;CONN;(Sesiones activas 59) Sesión conectada ;-1
2024/07/01 12:54:41;#20502 - ABEGON;3690859;CONN;(Sesiones activas 58) Sesión desconectada ;212.120.225.121
2024/07/01 12:54:41;#20502 - ABEGON;3690858;OK;Duración de la sesión:  0.4896 minutos;212.120.225.121
2024/07/01 12:54:41;#20502 - ABEGON;3690857;OK;Logout userID: 20502;212.120.225.121
2024/07/01 12:54:30;#20502 - ABEGON;3690856;OK;Cargado el diseño con id: 72080;212.120.225.121
2024/07/01 12:54:19;#240 - MERKA VALLADOLID;3690855;OK;Añadida la pieza ME3740 con id 456397 del catálogo MONTES - Social Style en el diseño con id: 72364;46.25.86.73
2024/07/01 12:54:16;#20502 - ABEGON;3690854;OK;Login userID: 20502;212.120.225.121
2024/07/01 12:54:14;#20502 - ABEGON;3690853;OK;Login userID: 20502;212.120.225.121
2024/07/01 12:54:04;#0 - null;3690852;CONN;(Sesiones activas 59) Sesión conectada ;-1
2024/07/01 12:54:04;#20502 - ABEGON;3690851;CONN;(Sesiones activas 58) Sesión desconectada ;212.120.225.121
2024/07/01 12:54:04;#20502 - ABEGON;3690850;OK;Duración de la sesión:  3.08055 minutos;212.120.225.121
2024/07/01 12:54:04;#20502 - ABEGON;3690849;OK;Logout userID: 20502;212.120.225.121
2024/07/01 12:54:00;#14786 - JGORBE SANDRA;3690848;OK;Creado el diseño con id: 72382;46.26.254.5
2024/07/01 12:53:52;#0 - null;3690847;CONN;(Sesiones activas 59) Sesión desconectada ;-1
2024/07/01 12:53:51;#843 - MOBILIARIO COSTA CALIDA;3690846;OK;Añadida la pieza SIN-021 con id 2068 del catálogo Estandar en el diseño con id: -1;185.113.185.127
2024/07/01 12:53:45;#20502 - ABEGON;3690845;OK;Cargado el diseño con id: 72080;212.120.225.121
2024/07/01 12:53:45;#1809 - MUEBLES ARMINZA. S.L.;3690844;OK;Añadida la pieza EE-PILAR-01 con id 19883 del catálogo Estandar en el diseño con id: 72273;81.9.230.188
2024/07/01 12:53:41;#1809 - MUEBLES ARMINZA. S.L.;3690843;OK;Añadida la pieza W2502 con id 353535 del catálogo APARICIO DONOSO - Area Joven en el diseño con id: 72273;81.9.230.188
2024/07/01 12:53:36;#3610 - MUEBLES REY;3690842;OK;Creado el diseño con id: 72381;88.9.97.205
2024/07/01 12:53:23;#3610 - MUEBLES REY;3690841;OK;Añadida la pieza EE-PCI-04 con id 19942 del catálogo Estandar en el diseño con id: -1;88.9.97.205
2024/07/01 12:52:57;#15927 - RUIZ MORAGA FRANCISCO;3690840;OK;Añadida la pieza EE-RAD-01 con id 19986 del catálogo Estandar en el diseño con id: 72380;37.132.236.134
2024/07/01 12:52:44;#0 - null;3690839;CONN;(Sesiones activas 60) Sesión conectada ;-1
2024/07/01 12:52:38;#20502 - ABEGON;3690838;OK;Cargado el diseño con id: 72080;212.120.225.121
