Fecha;Usuario;ID;Acceso;Descripción;IP
2025/02/03 14:01:38;#0 - null;4466470;CONN;(Sesiones activas 56) Sesión conectada ;-1
2025/02/03 14:01:29;#13856 - COLCHONERIA 3000. S.L.;4466469;OK;Añadida la pieza M10749 con id 419579 del catálogo APARICIO DONOSO - Explora 2.0 en el diseño con id: 88756;86.106.2.231
2025/02/03 14:01:27;#2708 - GRUPO HERVI FUENTE ALAMO SL;4466468;OK;Añadida la pieza B1207 con id 30515 del catálogo MUEBLES MÁGINA - Kloset en el diseño con id: 88755;83.138.40.18
2025/02/03 14:01:21;#15274 - DIJUVE;4466467;OK;Visualizar presupuesto para el diseño con id: 88431;83.48.121.13
2025/02/03 14:01:16;#0 - null;4466466;CONN;(Sesiones activas 55) Sesión desconectada ;-1
2025/02/03 14:01:16;#0 - null;4466465;CONN;(Sesiones activas 56) Sesión desconectada ;-1
2025/02/03 14:00:56;#20559 - ARTIKALIA RAUL;4466464;OK;Añadida la pieza TC102 con id 411252 del catálogo GRUPO SEYS - Comedores 2023 en el diseño con id: 88274;188.240.237.116
2025/02/03 14:00:48;#20559 - ARTIKALIA RAUL;4466463;OK;Añadida la pieza TC104 con id 411254 del catálogo GRUPO SEYS - Comedores 2023 en el diseño con id: 88274;188.240.237.116
2025/02/03 14:00:01;#20559 - ARTIKALIA RAUL;4466462;OK;Añadida la pieza SOF-022 con id 4684 del catálogo Estandar en el diseño con id: 88274;188.240.237.116
2025/02/03 13:59:45;#15274 - DIJUVE;4466461;OK;Generar presupuesto pdf para el diseño con id: 88431;83.48.121.13
2025/02/03 13:59:18;#20559 - ARTIKALIA RAUL;4466460;OK;Cargado el diseño con id: 88274;188.240.237.116
2025/02/03 13:59:04;#2708 - GRUPO HERVI FUENTE ALAMO SL;4466459;OK;Añadida la pieza B407Z con id 30485 del catálogo MUEBLES MÁGINA - Kloset en el diseño con id: 88755;83.138.40.18
2025/02/03 13:58:18;#13856 - COLCHONERIA 3000. S.L.;4466458;OK;Añadida la pieza EE-VCR-01 con id 19965 del catálogo Estandar en el diseño con id: 88756;86.106.2.231
2025/02/03 13:57:46;#2708 - GRUPO HERVI FUENTE ALAMO SL;4466457;OK;Añadida la pieza B607Z con id 30497 del catálogo MUEBLES MÁGINA - Kloset en el diseño con id: 88755;83.138.40.18
2025/02/03 13:57:41;#15274 - DIJUVE;4466456;OK;Visualizar presupuesto para el diseño con id: 88431;83.48.121.13
2025/02/03 13:57:05;#2884 - ATLAS HOME et MOI;4466455;OK;Visualizar presupuesto para el diseño con id: 66444;92.182.144.55
2025/02/03 13:57:02;#15274 - DIJUVE;4466454;OK;Cargado el diseño con id: 88431;83.48.121.13
2025/02/03 13:56:53;#15274 - DIJUVE;4466453;OK;Login userID: 15274;83.48.121.13
2025/02/03 13:56:42;#20572 - THEATRIUM FURNITURE SALES;4466452;OK;Añadida la pieza COL-02 con id 441504 del catálogo Estandar en el diseño con id: 88733;195.158.102.73
2025/02/03 13:56:42;#2884 - ATLAS HOME et MOI;4466451;OK;Cargado el diseño con id: 66444;92.182.144.55
2025/02/03 13:56:38;#0 - null;4466450;CONN;(Sesiones activas 57) Sesión conectada ;-1
2025/02/03 13:56:31;#20572 - THEATRIUM FURNITURE SALES;4466449;OK;Añadida la pieza CNL082 con id 407344 del catálogo AZOR - Lider GO! en el diseño con id: 88733;195.158.102.73
2025/02/03 13:56:28;#20572 - THEATRIUM FURNITURE SALES;4466448;OK;Añadida la pieza CNL55 con id 405951 del catálogo AZOR - Lider GO! en el diseño con id: 88733;195.158.102.73
2025/02/03 13:56:05;#16851 - DICASSA;4466447;CONN;(Sesiones activas 56) Sesión desconectada ;212.183.203.22
2025/02/03 13:56:05;#16851 - DICASSA;4466446;OK;Duración de la sesión:  61.291218 minutos;212.183.203.22
2025/02/03 13:56:05;#16851 - DICASSA;4466445;OK;Logout userID: 16851;212.183.203.22
2025/02/03 13:55:18;#21010 - MUEBLES DISEÑO JOVEN;4466444;OK;Visualizar presupuesto para el diseño con id: 88741;81.0.52.105
2025/02/03 13:55:05;#13856 - COLCHONERIA 3000. S.L.;4466443;OK;Añadida la pieza EE-PAB-02 con id 19935 del catálogo Estandar en el diseño con id: 88756;86.106.2.231
2025/02/03 13:55:04;#2708 - GRUPO HERVI FUENTE ALAMO SL;4466442;OK;Añadida la pieza B1047 con id 30842 del catálogo MUEBLES MÁGINA - Kloset en el diseño con id: 88755;83.138.40.18
2025/02/03 13:55:03;#2708 - GRUPO HERVI FUENTE ALAMO SL;4466441;CONN;(Sesiones activas 57) Sesión desconectada ;83.138.40.18
2025/02/03 13:55:03;#2708 - GRUPO HERVI FUENTE ALAMO SL;4466440;OK;Duración de la sesión:  60.399 minutos;83.138.40.18
2025/02/03 13:55:03;#2708 - GRUPO HERVI FUENTE ALAMO SL;4466439;OK;Logout userID: 2708;83.138.40.18
2025/02/03 13:54:36;#20559 - ARTIKALIA RAUL;4466438;OK;Login userID: 20559;188.240.237.116
2025/02/03 13:54:30;#0 - null;4466437;CONN;(Sesiones activas 58) Sesión conectada ;-1
2025/02/03 13:54:22;#2884 - ATLAS HOME et MOI;4466436;OK;Login userID: 2884;92.182.144.55
2025/02/03 13:54:18;#8144 - MUEBLES DAVIDECOR;4466435;OK;Añadida la pieza MJ3136 con id 93053 del catálogo GLICERIO CHAVES - Eos Cosmo en el diseño con id: 88735;79.117.251.82
2025/02/03 13:54:15;#0 - null;4466434;CONN;(Sesiones activas 57) Sesión conectada ;-1
2025/02/03 13:53:48;#13856 - COLCHONERIA 3000. S.L.;4466433;OK;Añadida la pieza EE-PILAR-01 con id 19883 del catálogo Estandar en el diseño con id: 88756;86.106.2.231
2025/02/03 13:53:37;#8144 - MUEBLES DAVIDECOR;4466432;OK;Añadida la pieza MJ3102 con id 93019 del catálogo GLICERIO CHAVES - Eos Cosmo en el diseño con id: 88735;79.117.251.82
2025/02/03 13:53:13;#14788 - JORBE ENRIQUE;4466431;OK;Generar presupuesto pdf para el diseño con id: 88749;46.26.254.5
2025/02/03 13:52:59;#16122 - joserra;4466430;CONN;(Sesiones activas 56) Sesión desconectada ;2.136.200.246
2025/02/03 13:52:59;#16122 - joserra;4466429;OK;Duración de la sesión:  61.5351 minutos;2.136.200.246
2025/02/03 13:52:59;#16122 - joserra;4466428;OK;Logout userID: 16122;2.136.200.246
2025/02/03 13:52:59;#3880 - MUBAK GRANOLLERS;4466427;CONN;(Sesiones activas 57) Sesión desconectada ;185.41.99.157
2025/02/03 13:52:59;#3880 - MUBAK GRANOLLERS;4466426;OK;Duración de la sesión:  68.112816 minutos;185.41.99.157
2025/02/03 13:52:59;#3880 - MUBAK GRANOLLERS;4466425;OK;Logout userID: 3880;185.41.99.157
2025/02/03 13:52:59;#0 - null;4466424;CONN;(Sesiones activas 58) Sesión desconectada ;-1
2025/02/03 13:52:59;#16851 - DICASSA;4466423;CONN;(Sesiones activas 59) Sesión desconectada ;212.183.203.22
2025/02/03 13:52:59;#16851 - DICASSA;4466422;OK;Duración de la sesión:  202.56049 minutos;212.183.203.22
2025/02/03 13:52:59;#16851 - DICASSA;4466421;OK;Logout userID: 16851;212.183.203.22
2025/02/03 13:51:58;#7199 - MUEBLES DULCINEA DE EL TOBOSO S.L.;4466420;CONN;(Sesiones activas 60) Sesión desconectada ;212.9.71.147
2025/02/03 13:51:58;#7199 - MUEBLES DULCINEA DE EL TOBOSO S.L.;4466419;OK;Duración de la sesión:  61.5539 minutos;212.9.71.147
2025/02/03 13:51:58;#7199 - MUEBLES DULCINEA DE EL TOBOSO S.L.;4466418;OK;Logout userID: 7199;212.9.71.147
2025/02/03 13:51:58;#15025 - EL CORTE INGLES LEON;4466417;CONN;(Sesiones activas 61) Sesión desconectada ;193.42.19.44
2025/02/03 13:51:58;#15025 - EL CORTE INGLES LEON;4466416;OK;Duración de la sesión:  76.05289 minutos;193.42.19.44
2025/02/03 13:51:58;#15025 - EL CORTE INGLES LEON;4466415;OK;Logout userID: 15025;193.42.19.44
2025/02/03 13:51:58;#0 - null;4466414;CONN;(Sesiones activas 62) Sesión desconectada ;-1
2025/02/03 13:51:54;#0 - null;4466413;CONN;(Sesiones activas 63) Sesión conectada ;-1
2025/02/03 13:51:54;#16577 - MUEBLES MESA;4466412;CONN;(Sesiones activas 62) Sesión desconectada ;2.136.219.135
2025/02/03 13:51:54;#16577 - MUEBLES MESA;4466411;OK;Duración de la sesión:  1.1591 minutos;2.136.219.135
2025/02/03 13:51:54;#16577 - MUEBLES MESA;4466410;OK;Logout userID: 16577;2.136.219.135
2025/02/03 13:51:33;#16577 - MUEBLES MESA;4466409;OK;Cargado el diseño con id: 82115;2.136.219.135
2025/02/03 13:51:30;#8144 - MUEBLES DAVIDECOR;4466408;OK;Añadida la pieza MJ3170 con id 93090 del catálogo GLICERIO CHAVES - Eos Cosmo en el diseño con id: 88735;79.117.251.82
2025/02/03 13:51:08;#16577 - MUEBLES MESA;4466407;OK;Cargado el diseño con id: 88753;2.136.219.135
2025/02/03 13:50:47;#16577 - MUEBLES MESA;4466406;OK;Login userID: 16577;2.136.219.135
2025/02/03 13:50:39;#0 - null;4466405;CONN;(Sesiones activas 63) Sesión conectada ;-1
2025/02/03 13:50:23;#13856 - COLCHONERIA 3000. S.L.;4466404;OK;Creado el diseño con id: 88756;86.106.2.231
2025/02/03 13:49:39;#0 - null;4466403;CONN;(Sesiones activas 62) Sesión conectada ;-1
2025/02/03 13:49:39;#16577 - MUEBLES MESA;4466402;CONN;(Sesiones activas 61) Sesión desconectada ;2.136.219.135
2025/02/03 13:49:39;#16577 - MUEBLES MESA;4466401;OK;Duración de la sesión:  14.838117 minutos;2.136.219.135
2025/02/03 13:49:39;#16577 - MUEBLES MESA;4466400;OK;Logout userID: 16577;2.136.219.135
2025/02/03 13:49:24;#13856 - COLCHONERIA 3000. S.L.;4466399;OK;Login userID: 13856;86.106.2.231
2025/02/03 13:49:18;#0 - null;4466398;CONN;(Sesiones activas 62) Sesión conectada ;-1
2025/02/03 13:49:05;#16577 - MUEBLES MESA;4466397;OK;Cargado el diseño con id: 88753;2.136.219.135
2025/02/03 13:48:53;#2708 - GRUPO HERVI FUENTE ALAMO SL;4466396;OK;Cargado el diseño con id: 88755;83.138.40.18
2025/02/03 13:48:51;#15115 - VILABOA NOVOSTYLO;4466395;CONN;(Sesiones activas 61) Sesión desconectada ;62.87.102.105
2025/02/03 13:48:51;#15115 - VILABOA NOVOSTYLO;4466394;OK;Duración de la sesión:  60.976467 minutos;62.87.102.105
2025/02/03 13:48:51;#15115 - VILABOA NOVOSTYLO;4466393;OK;Logout userID: 15115;62.87.102.105
2025/02/03 13:48:51;#3099 - BAJO ARAGON MUEBLES;4466392;CONN;(Sesiones activas 62) Sesión desconectada ;89.130.169.200
2025/02/03 13:48:51;#3099 - BAJO ARAGON MUEBLES;4466391;OK;Duración de la sesión:  147.51688 minutos;89.130.169.200
2025/02/03 13:48:51;#3099 - BAJO ARAGON MUEBLES;4466390;OK;Logout userID: 3099;89.130.169.200
2025/02/03 13:48:51;#2754 - TARRAGONAMUBAK;4466389;CONN;(Sesiones activas 63) Sesión desconectada ;147.161.115.198
