Fecha;Usuario;ID;Acceso;Descripción;IP
2024/06/03 10:38:32;#1809 - MUEBLES ARMINZA. S.L.;3586297;OK;Añadida la pieza 8006 con id 418072 del catálogo LAR - Eternity en el diseño con id: 68677;81.9.230.188
2024/06/03 10:38:30;#0 - null;3586296;CONN;(Sesiones activas 50) Sesión conectada ;-1
2024/06/03 10:38:23;#17163 - MAGASIN CAPTAIN OLIVER ;3586295;OK;Añadida la pieza MJ9702 con id 164540 del catálogo GLICERIO CHAVES - Eos Cosmo FR en el diseño con id: -1;193.248.223.3
2024/06/03 10:38:10;#0 - null;3586294;CONN;(Sesiones activas 49) Sesión conectada ;-1
2024/06/03 10:38:01;#53 - MUEBLES FERNANDO DELGADO;3586293;OK;Añadida la pieza TBL30_V_CT con id 362166 del catálogo MUEBLES MÁGINA - WhyNot en el diseño con id: 67356;83.63.126.220
2024/06/03 10:38:00;#16351 - SWEET HOGAR;3586292;OK;Añadida la pieza PT3D con id 376367 del catálogo GUZMÁN - The new Sonno en el diseño con id: 70229;93.176.146.181
2024/06/03 10:37:42;#17399 - IMANOL MUEBLES LAR;3586291;OK;Añadida la pieza 7336 con id 462768 del catálogo LAR - Dainty en el diseño con id: 70296;83.55.144.238
2024/06/03 10:37:37;#14004 - COMERCIAL MUEBLES QUINTANA;3586290;CONN;(Sesiones activas 48) Sesión desconectada ;80.58.163.185
2024/06/03 10:37:37;#14004 - COMERCIAL MUEBLES QUINTANA;3586289;OK;Duración de la sesión:  71.04837 minutos;80.58.163.185
2024/06/03 10:37:36;#14004 - COMERCIAL MUEBLES QUINTANA;3586288;OK;Logout userID: 14004;80.58.163.185
2024/06/03 10:37:35;#16351 - SWEET HOGAR;3586287;OK;Añadida la pieza FM16 con id 376438 del catálogo GUZMÁN - The new Sonno en el diseño con id: 70229;93.176.146.181
2024/06/03 10:37:30;#17163 - MAGASIN CAPTAIN OLIVER ;3586286;OK;Login userID: 17163;193.248.223.3
2024/06/03 10:37:27;#0 - null;3586285;CONN;(Sesiones activas 49) Sesión conectada ;-1
2024/06/03 10:37:05;#1036 - MUEBLES SALINAS;3586284;OK;Añadida la pieza MJ4085A con id 85374 del catálogo GLICERIO CHAVES - Eos Cosmo en el diseño con id: 69870;81.38.105.92
2024/06/03 10:37:00;#16351 - SWEET HOGAR;3586283;OK;Añadida la pieza T180 con id 376355 del catálogo GUZMÁN - The new Sonno en el diseño con id: 70229;93.176.146.181
2024/06/03 10:36:58;#17163 - MAGASIN CAPTAIN OLIVER ;3586282;OK;Generar presupuesto pdf para el diseño con id: -1;193.248.223.3
2024/06/03 10:36:42;#53 - MUEBLES FERNANDO DELGADO;3586281;OK;Cargado el diseño con id: 67356;83.63.126.220
2024/06/03 10:36:41;#17399 - IMANOL MUEBLES LAR;3586280;OK;Añadida la pieza 7369 con id 409925 del catálogo LAR - Dainty en el diseño con id: 70296;83.55.144.238
2024/06/03 10:36:40;#17163 - MAGASIN CAPTAIN OLIVER ;3586279;OK;Visualizar presupuesto para el diseño con id: -1;193.248.223.3
2024/06/03 10:36:30;#1036 - MUEBLES SALINAS;3586278;OK;Añadida la pieza MJ4064 con id 85336 del catálogo GLICERIO CHAVES - Eos Cosmo en el diseño con id: 69870;81.38.105.92
2024/06/03 10:36:24;#53 - MUEBLES FERNANDO DELGADO;3586277;OK;Login userID: 53;83.63.126.220
2024/06/03 10:36:18;#0 - null;3586276;CONN;(Sesiones activas 48) Sesión conectada ;-1
2024/06/03 10:36:14;#16351 - SWEET HOGAR;3586275;OK;Añadida la pieza PT5D con id 376369 del catálogo GUZMÁN - The new Sonno en el diseño con id: 70229;93.176.146.181
2024/06/03 10:36:11;#16351 - SWEET HOGAR;3586274;OK;Añadida la pieza PT5I con id 376368 del catálogo GUZMÁN - The new Sonno en el diseño con id: 70229;93.176.146.181
2024/06/03 10:36:08;#16351 - SWEET HOGAR;3586273;OK;Añadida la pieza ADG50I con id 372848 del catálogo GUZMÁN - The new Sonno en el diseño con id: 70229;93.176.146.181
2024/06/03 10:35:52;#20518 - MUEBLAM PORRINO;3586272;OK;Añadida la pieza CNL603 con id 406536 del catálogo AZOR - Lider GO! en el diseño con id: 70295;85.56.149.25
2024/06/03 10:35:45;#17163 - MAGASIN CAPTAIN OLIVER ;3586271;OK;Generar presupuesto pdf para el diseño con id: -1;193.248.223.3
2024/06/03 10:35:28;#17163 - MAGASIN CAPTAIN OLIVER ;3586270;OK;Visualizar presupuesto para el diseño con id: -1;193.248.223.3
2024/06/03 10:35:23;#1036 - MUEBLES SALINAS;3586269;OK;Añadida la pieza W4644 con id 344677 del catálogo APARICIO DONOSO - Area Joven en el diseño con id: 69870;81.38.105.92
2024/06/03 10:35:18;#17399 - IMANOL MUEBLES LAR;3586268;OK;Añadida la pieza B7358 con id 462815 del catálogo LAR - Dainty en el diseño con id: 70296;83.55.144.238
2024/06/03 10:35:09;#19941 - MASMUEBLE;3586267;OK;Login userID: 19941;77.26.214.70
2024/06/03 10:35:03;#0 - null;3586266;CONN;(Sesiones activas 47) Sesión conectada ;-1
2024/06/03 10:35:01;#17163 - MAGASIN CAPTAIN OLIVER ;3586265;OK;Añadida la pieza MJ9702 con id 164540 del catálogo GLICERIO CHAVES - Eos Cosmo FR en el diseño con id: -1;193.248.223.3
2024/06/03 10:34:33;#0 - null;3586264;CONN;(Sesiones activas 46) Sesión desconectada ;-1
2024/06/03 10:34:33;#0 - null;3586263;CONN;(Sesiones activas 47) Sesión desconectada ;-1
2024/06/03 10:34:33;#0 - null;3586262;CONN;(Sesiones activas 48) Sesión desconectada ;-1
2024/06/03 10:34:16;#1809 - MUEBLES ARMINZA. S.L.;3586261;OK;Añadida la pieza SOF-022 con id 4684 del catálogo Estandar en el diseño con id: 70294;81.9.230.188
2024/06/03 10:34:03;#239 - MERKA VALLADOLID;3586260;OK;Cargado el diseño con id: 65549;46.25.86.73
2024/06/03 10:33:27;#16351 - SWEET HOGAR;3586259;OK;Añadida la pieza TM180 con id 376359 del catálogo GUZMÁN - The new Sonno en el diseño con id: 70229;93.176.146.181
2024/06/03 10:33:23;#16351 - SWEET HOGAR;3586258;OK;Cargado el diseño con id: 70229;93.176.146.181
2024/06/03 10:33:11;#16351 - SWEET HOGAR;3586257;OK;Login userID: 16351;93.176.146.181
2024/06/03 10:33:07;#0 - null;3586256;CONN;(Sesiones activas 49) Sesión conectada ;-1
2024/06/03 10:32:52;#239 - MERKA VALLADOLID;3586255;OK;Añadida la pieza 611117I con id 212305 del catálogo RODRIGO - Kroma 6 en el diseño con id: 65557;46.25.86.73
2024/06/03 10:32:42;#1036 - MUEBLES SALINAS;3586254;OK;Añadida la pieza W4544_H con id 350714 del catálogo APARICIO DONOSO - Area Joven en el diseño con id: 69870;81.38.105.92
2024/06/03 10:32:41;#239 - MERKA VALLADOLID;3586253;OK;Añadida la pieza EE-PILAR-01 con id 19883 del catálogo Estandar en el diseño con id: 65557;46.25.86.73
2024/06/03 10:32:25;#17163 - MAGASIN CAPTAIN OLIVER ;3586252;OK;Generar presupuesto pdf para el diseño con id: 70272;193.248.223.3
2024/06/03 10:32:08;#3668 - ITURRIAGA;3586251;OK;Creado el diseño con id: 70297;62.99.107.45
2024/06/03 10:32:05;#17399 - IMANOL MUEBLES LAR;3586250;OK;Añadida la pieza EE-PCI-06 con id 19944 del catálogo Estandar en el diseño con id: 70296;83.55.144.238
2024/06/03 10:32:00;#0 - null;3586249;CONN;(Sesiones activas 48) Sesión conectada ;-1
2024/06/03 10:31:42;#17399 - IMANOL MUEBLES LAR;3586248;OK;Creado el diseño con id: 70296;83.55.144.238
2024/06/03 10:31:34;#239 - MERKA VALLADOLID;3586247;OK;Añadida la pieza ED-ALF-04 con id 20023 del catálogo Estandar en el diseño con id: 65557;46.25.86.73
